id,device,time,hr,rr,feedback,moving,activity,latitude,longitude,stress,studyCondition
681,Rhythm 24 5963,2019-03-11 22:53:27 +0000,74,751.953125,FALSE,1,0,42.48097385,-76.47500514,4,0
682,Rhythm 24 5963,2019-03-11 22:53:27 +0000,74,767.578125,FALSE,1,0,42.48097385,-76.47500514,4,0
683,Rhythm 24 5963,2019-03-11 22:53:28 +0000,74,727.5390625,FALSE,1,0,42.48097385,-76.47500514,4,0
684,Rhythm 24 5963,2019-03-11 22:53:29 +0000,74,751.953125,FALSE,0,0,42.48097385,-76.47500514,4,0
685,Rhythm 24 5963,2019-03-11 22:53:30 +0000,74,791.9921875,FALSE,0,0,42.48097385,-76.47500514,4,0
686,Rhythm 24 5963,2019-03-11 22:53:30 +0000,74,759.765625,FALSE,0,0,42.48097385,-76.47500514,4,0
687,Rhythm 24 5963,2019-03-11 22:53:31 +0000,74,775.390625,FALSE,0,0,42.48097385,-76.47500514,4,0
688,Rhythm 24 5963,2019-03-11 22:53:32 +0000,74,799.8046875,FALSE,0,0,42.48097385,-76.47500514,4,0
689,Rhythm 24 5963,2019-03-11 22:53:33 +0000,74,831.0546875,FALSE,1,0,42.48097385,-76.47500514,4,0
690,Rhythm 24 5963,2019-03-11 22:53:34 +0000,74,823.2421875,FALSE,1,0,42.48097385,-76.47500514,4,0
691,Rhythm 24 5963,2019-03-11 22:53:35 +0000,78,839.84375,FALSE,1,0,42.48097385,-76.47500514,4,0
692,Rhythm 24 5963,2019-03-11 22:53:35 +0000,78,783.203125,FALSE,1,0,42.48097385,-76.47500514,4,0
693,Rhythm 24 5963,2019-03-11 22:53:36 +0000,78,871.09375,FALSE,1,0,42.48097385,-76.47500514,4,0
694,Rhythm 24 5963,2019-03-11 22:53:37 +0000,78,871.09375,FALSE,1,0,42.48097385,-76.47500514,4,0
695,Rhythm 24 5963,2019-03-11 22:53:38 +0000,78,791.9921875,FALSE,1,0,42.48097385,-76.47500514,4,0
696,Rhythm 24 5963,2019-03-11 22:53:39 +0000,78,791.9921875,FALSE,0,0,42.48097385,-76.47500514,4,0
697,Rhythm 24 5963,2019-03-11 22:53:39 +0000,78,815.4296875,FALSE,0,0,42.48097385,-76.47500514,4,0
698,Rhythm 24 5963,2019-03-11 22:53:40 +0000,76,831.0546875,FALSE,1,0,42.48097385,-76.47500514,4,0
699,Rhythm 24 5963,2019-03-11 22:53:41 +0000,76,783.203125,FALSE,0,0,42.48097385,-76.47500514,4,0
700,Rhythm 24 5963,2019-03-11 22:53:42 +0000,76,775.390625,FALSE,0,0,42.48097385,-76.47500514,4,0
701,Rhythm 24 5963,2019-03-11 22:53:43 +0000,76,799.8046875,FALSE,0,0,42.48097385,-76.47500514,4,0
702,Rhythm 24 5963,2019-03-11 22:53:43 +0000,76,831.0546875,FALSE,0,0,42.48097385,-76.47500514,4,0
703,Rhythm 24 5963,2019-03-11 22:53:44 +0000,76,863.28125,FALSE,1,0,42.48097385,-76.47500514,4,0
704,Rhythm 24 5963,2019-03-11 22:53:45 +0000,75,831.0546875,FALSE,1,0,42.48097385,-76.47500514,4,0
705,Rhythm 24 5963,2019-03-11 22:53:46 +0000,75,775.390625,FALSE,0,0,42.48097385,-76.47500514,4,0
706,Rhythm 24 5963,2019-03-11 22:53:47 +0000,75,799.8046875,FALSE,1,0,42.48097385,-76.47500514,4,0
707,Rhythm 24 5963,2019-03-11 22:53:48 +0000,75,823.2421875,FALSE,0,0,42.48097385,-76.47500514,4,0
708,Rhythm 24 5963,2019-03-11 22:53:48 +0000,75,855.46875,FALSE,0,0,42.48097385,-76.47500514,4,0
709,Rhythm 24 5963,2019-03-11 22:53:49 +0000,75,815.4296875,FALSE,0,0,42.48097385,-76.47500514,4,0
710,Rhythm 24 5963,2019-03-11 22:53:50 +0000,75,783.203125,FALSE,1,0,42.48097385,-76.47500514,4,0
711,Rhythm 24 5963,2019-03-11 22:53:51 +0000,75,815.4296875,FALSE,1,0,42.48097385,-76.47500514,4,0
712,Rhythm 24 5963,2019-03-11 22:53:52 +0000,75,863.28125,FALSE,0,0,42.48097385,-76.47500514,4,0
713,Rhythm 24 5963,2019-03-11 22:53:53 +0000,75,855.46875,FALSE,1,0,42.48097385,-76.47500514,4,0
714,Rhythm 24 5963,2019-03-11 22:53:53 +0000,75,831.0546875,FALSE,1,0,42.48097385,-76.47500514,4,0
715,Rhythm 24 5963,2019-03-11 22:53:54 +0000,74,839.84375,FALSE,0,0,42.48097385,-76.47500514,4,0
716,Rhythm 24 5963,2019-03-11 22:53:55 +0000,74,847.65625,FALSE,1,0,42.48097385,-76.47500514,4,0
717,Rhythm 24 5963,2019-03-11 22:53:56 +0000,74,847.65625,FALSE,1,0,42.48097385,-76.47500514,4,0
718,Rhythm 24 5963,2019-03-11 22:53:57 +0000,74,847.65625,FALSE,0,0,42.48097385,-76.47500514,4,0
719,Rhythm 24 5963,2019-03-11 22:53:58 +0000,74,847.65625,FALSE,1,0,42.48097385,-76.47500514,4,0
720,Rhythm 24 5963,2019-03-11 22:53:58 +0000,74,839.84375,FALSE,1,0,42.48097385,-76.47500514,4,0
721,Rhythm 24 5963,2019-03-11 22:53:59 +0000,74,783.203125,FALSE,1,0,42.48097385,-76.47500514,4,0
722,Rhythm 24 5963,2019-03-11 22:54:00 +0000,74,735.3515625,FALSE,1,0,42.48097385,-76.47500514,4,0
723,Rhythm 24 5963,2019-03-11 22:54:01 +0000,74,719.7265625,FALSE,0,0,42.48097385,-76.47500514,4,0
724,Rhythm 24 5963,2019-03-11 22:54:01 +0000,74,727.5390625,FALSE,0,0,42.48097385,-76.47500514,4,0
725,Rhythm 24 5963,2019-03-11 22:54:02 +0000,74,735.3515625,FALSE,1,0,42.48097385,-76.47500514,4,0
726,Rhythm 24 5963,2019-03-11 22:54:03 +0000,74,791.9921875,FALSE,0,0,42.48097385,-76.47500514,4,0
727,Rhythm 24 5963,2019-03-11 22:54:04 +0000,73,807.6171875,FALSE,0,0,42.48097385,-76.47500514,4,0
728,Rhythm 24 5963,2019-03-11 22:54:05 +0000,73,783.203125,FALSE,1,0,42.48097385,-76.47500514,4,0
729,Rhythm 24 5963,2019-03-11 22:54:05 +0000,73,815.4296875,FALSE,1,0,42.48097385,-76.47500514,4,0
730,Rhythm 24 5963,2019-03-11 22:54:06 +0000,73,815.4296875,FALSE,1,0,42.48097385,-76.47500514,4,0
731,Rhythm 24 5963,2019-03-11 22:54:07 +0000,73,831.0546875,FALSE,0,0,42.48097385,-76.47500514,4,0
732,Rhythm 24 5963,2019-03-11 22:54:08 +0000,73,767.578125,FALSE,1,0,42.48097385,-76.47500514,4,0
733,Rhythm 24 5963,2019-03-11 22:54:09 +0000,74,783.203125,FALSE,1,0,42.48097385,-76.47500514,4,0
734,Rhythm 24 5963,2019-03-11 22:54:09 +0000,74,807.6171875,FALSE,1,0,42.48097385,-76.47500514,4,0
735,Rhythm 24 5963,2019-03-11 22:54:10 +0000,74,839.84375,FALSE,0,0,42.48097385,-76.47500514,4,0
736,Rhythm 24 5963,2019-03-11 22:54:11 +0000,74,807.6171875,FALSE,1,0,42.48097385,-76.47500514,4,0
737,Rhythm 24 5963,2019-03-11 22:54:12 +0000,74,823.2421875,FALSE,1,0,42.48097385,-76.47500514,4,0
738,Rhythm 24 5963,2019-03-11 22:54:13 +0000,74,775.390625,FALSE,1,0,42.48097385,-76.47500514,4,0
739,Rhythm 24 5963,2019-03-11 22:54:13 +0000,74,831.0546875,FALSE,1,0,42.48097385,-76.47500514,4,0
740,Rhythm 24 5963,2019-03-11 22:54:14 +0000,75,847.65625,FALSE,1,0,42.48097385,-76.47500514,4,0
741,Rhythm 24 5963,2019-03-11 22:54:15 +0000,75,911.1328125,FALSE,1,0,42.48097385,-76.47500514,4,0
742,Rhythm 24 5963,2019-03-11 22:54:16 +0000,75,815.4296875,FALSE,0,0,42.48097385,-76.47500514,4,0
743,Rhythm 24 5963,2019-03-11 22:54:17 +0000,75,847.65625,FALSE,1,0,42.48097385,-76.47500514,4,0
744,Rhythm 24 5963,2019-03-11 22:54:18 +0000,75,847.65625,FALSE,1,0,42.48097385,-76.47500514,4,0
745,Rhythm 24 5963,2019-03-11 22:54:19 +0000,74,863.28125,FALSE,0,0,42.48097385,-76.47500514,4,0
746,Rhythm 24 5963,2019-03-11 22:54:19 +0000,74,871.09375,FALSE,0,0,42.48097385,-76.47500514,4,0
747,Rhythm 24 5963,2019-03-11 22:54:20 +0000,74,807.6171875,FALSE,1,0,42.48097385,-76.47500514,4,0
748,Rhythm 24 5963,2019-03-11 22:54:21 +0000,74,783.203125,FALSE,1,0,42.48097385,-76.47500514,4,0
749,Rhythm 24 5963,2019-03-11 22:54:22 +0000,74,775.390625,FALSE,1,0,42.48097385,-76.47500514,4,0
750,Rhythm 24 5963,2019-03-11 22:54:23 +0000,74,831.0546875,FALSE,1,0,42.48097385,-76.47500514,4,0
751,Rhythm 24 5963,2019-03-11 22:54:23 +0000,74,807.6171875,FALSE,1,0,42.48097385,-76.47500514,4,0
752,Rhythm 24 5963,2019-03-11 22:54:24 +0000,74,783.203125,FALSE,0,0,42.48097385,-76.47500514,4,0
753,Rhythm 24 5963,2019-03-11 22:54:25 +0000,74,823.2421875,FALSE,0,0,42.48097385,-76.47500514,4,0
754,Rhythm 24 5963,2019-03-11 22:54:26 +0000,74,847.65625,FALSE,0,0,42.48097385,-76.47500514,4,0
755,Rhythm 24 5963,2019-03-11 22:54:27 +0000,74,871.09375,FALSE,1,0,42.48097385,-76.47500514,4,0
756,Rhythm 24 5963,2019-03-11 22:54:28 +0000,74,831.0546875,FALSE,0,0,42.48097385,-76.47500514,4,0
757,Rhythm 24 5963,2019-03-11 22:54:28 +0000,74,791.9921875,FALSE,0,0,42.48097385,-76.47500514,4,0
758,Rhythm 24 5963,2019-03-11 22:54:29 +0000,74,799.8046875,FALSE,1,0,42.48097385,-76.47500514,4,0
759,Rhythm 24 5963,2019-03-11 22:54:30 +0000,73,783.203125,FALSE,1,0,42.48097385,-76.47500514,4,0
760,Rhythm 24 5963,2019-03-11 22:54:31 +0000,73,799.8046875,FALSE,1,0,42.48097385,-76.47500514,4,0
761,Rhythm 24 5963,2019-03-11 22:54:32 +0000,73,759.765625,FALSE,0,0,42.48097385,-76.47500514,4,0
762,Rhythm 24 5963,2019-03-11 22:54:32 +0000,73,719.7265625,FALSE,0,0,42.48097385,-76.47500514,4,0
763,Rhythm 24 5963,2019-03-11 22:54:33 +0000,73,759.765625,FALSE,1,0,42.48097385,-76.47500514,4,0
764,Rhythm 24 5963,2019-03-11 22:54:34 +0000,73,783.203125,FALSE,1,0,42.48097385,-76.47500514,4,0
765,Rhythm 24 5963,2019-03-11 22:54:35 +0000,74,839.84375,FALSE,0,0,42.48097385,-76.47500514,4,0
766,Rhythm 24 5963,2019-03-11 22:54:36 +0000,74,823.2421875,FALSE,1,0,42.48097385,-76.47500514,4,0
767,Rhythm 24 5963,2019-03-11 22:54:36 +0000,74,799.8046875,FALSE,1,0,42.48097385,-76.47500514,4,0
768,Rhythm 24 5963,2019-03-11 22:54:37 +0000,74,783.203125,FALSE,0,0,42.48097385,-76.47500514,4,0
769,Rhythm 24 5963,2019-03-11 22:54:38 +0000,74,839.84375,FALSE,0,0,42.48097385,-76.47500514,4,0
770,Rhythm 24 5963,2019-03-11 22:54:39 +0000,74,839.84375,FALSE,0,0,42.48097385,-76.47500514,4,0
771,Rhythm 24 5963,2019-03-11 22:54:40 +0000,75,847.65625,FALSE,0,0,42.48097385,-76.47500514,4,0
772,Rhythm 24 5963,2019-03-11 22:54:41 +0000,75,879.8828125,FALSE,1,0,42.48097385,-76.47500514,4,0
773,Rhythm 24 5963,2019-03-11 22:54:41 +0000,75,855.46875,FALSE,1,0,42.48097385,-76.47500514,4,0
774,Rhythm 24 5963,2019-03-11 22:54:42 +0000,75,823.2421875,FALSE,1,0,42.48097385,-76.47500514,4,0
775,Rhythm 24 5963,2019-03-11 22:54:43 +0000,75,839.84375,FALSE,1,0,42.48097385,-76.47500514,4,0
776,Rhythm 24 5963,2019-03-11 22:54:44 +0000,75,799.8046875,FALSE,1,0,42.48097385,-76.47500514,4,0
777,Rhythm 24 5963,2019-03-11 22:54:45 +0000,75,807.6171875,FALSE,1,0,42.48097385,-76.47500514,4,0
778,Rhythm 24 5963,2019-03-11 22:54:45 +0000,75,847.65625,FALSE,1,0,42.48097385,-76.47500514,4,0
779,Rhythm 24 5963,2019-03-11 22:54:46 +0000,75,839.84375,FALSE,0,0,42.48097385,-76.47500514,4,0
780,Rhythm 24 5963,2019-03-11 22:54:47 +0000,75,823.2421875,FALSE,0,0,42.48097385,-76.47500514,4,0
781,Rhythm 24 5963,2019-03-11 22:54:48 +0000,75,815.4296875,FALSE,1,0,42.48097385,-76.47500514,4,0
782,Rhythm 24 5963,2019-03-11 22:54:49 +0000,75,855.46875,FALSE,0,0,42.48097385,-76.47500514,4,0
783,Rhythm 24 5963,2019-03-11 22:54:50 +0000,74,847.65625,FALSE,0,0,42.48097385,-76.47500514,4,0
784,Rhythm 24 5963,2019-03-11 22:54:50 +0000,74,807.6171875,FALSE,0,0,42.48097385,-76.47500514,4,0
785,Rhythm 24 5963,2019-03-11 22:54:51 +0000,74,767.578125,FALSE,1,0,42.48097385,-76.47500514,4,0
786,Rhythm 24 5963,2019-03-11 22:54:52 +0000,74,791.9921875,FALSE,0,0,42.48097385,-76.47500514,4,0
787,Rhythm 24 5963,2019-03-11 22:54:53 +0000,74,879.8828125,FALSE,0,0,42.48097385,-76.47500514,4,0
788,Rhythm 24 5963,2019-03-11 22:54:54 +0000,74,855.46875,FALSE,0,0,42.48097385,-76.47500514,4,0
789,Rhythm 24 5963,2019-03-11 22:54:55 +0000,74,847.65625,FALSE,0,0,42.48097385,-76.47500514,4,0
790,Rhythm 24 5963,2019-03-11 22:54:55 +0000,74,855.46875,FALSE,0,0,42.48097385,-76.47500514,4,0
791,Rhythm 24 5963,2019-03-11 22:54:56 +0000,74,887.6953125,FALSE,0,0,42.48097385,-76.47500514,4,0
792,Rhythm 24 5963,2019-03-11 22:54:57 +0000,74,871.09375,FALSE,0,0,42.48097385,-76.47500514,4,0
793,Rhythm 24 5963,2019-03-11 22:54:58 +0000,74,839.84375,FALSE,0,0,42.48097385,-76.47500514,4,0
794,Rhythm 24 5963,2019-03-11 22:54:59 +0000,74,895.5078125,FALSE,0,0,42.48097385,-76.47500514,4,0
795,Rhythm 24 5963,2019-03-11 22:55:00 +0000,74,935.546875,FALSE,0,0,42.48097385,-76.47500514,4,0
796,Rhythm 24 5963,2019-03-11 22:55:01 +0000,74,919.921875,FALSE,0,0,42.48097385,-76.47500514,4,0
797,Rhythm 24 5963,2019-03-11 22:55:02 +0000,74,903.3203125,FALSE,0,0,42.48097385,-76.47500514,4,0
798,Rhythm 24 5963,2019-03-11 22:55:03 +0000,74,919.921875,FALSE,0,0,42.48097385,-76.47500514,4,0
799,Rhythm 24 5963,2019-03-11 22:55:04 +0000,74,903.3203125,FALSE,0,0,42.48097385,-76.47500514,4,0
800,Rhythm 24 5963,2019-03-11 22:55:04 +0000,74,871.09375,FALSE,0,0,42.48097385,-76.47500514,4,0
801,Rhythm 24 5963,2019-03-11 22:55:05 +0000,72,839.84375,FALSE,0,0,42.48097385,-76.47500514,4,0
802,Rhythm 24 5963,2019-03-11 22:55:06 +0000,72,871.09375,FALSE,0,0,42.48097385,-76.47500514,4,0
803,Rhythm 24 5963,2019-03-11 22:55:07 +0000,72,911.1328125,FALSE,0,0,42.48097385,-76.47500514,4,0
804,Rhythm 24 5963,2019-03-11 22:55:08 +0000,72,871.09375,FALSE,0,0,42.48097385,-76.47500514,4,0
805,Rhythm 24 5963,2019-03-11 22:55:09 +0000,72,855.46875,FALSE,0,0,42.48097385,-76.47500514,4,0
806,Rhythm 24 5963,2019-03-11 22:55:10 +0000,69,879.8828125,FALSE,0,0,42.48097385,-76.47500514,4,0
807,Rhythm 24 5963,2019-03-11 22:55:11 +0000,69,903.3203125,FALSE,1,0,42.48097385,-76.47500514,4,0
808,Rhythm 24 5963,2019-03-11 22:55:11 +0000,69,871.09375,FALSE,1,0,42.48097385,-76.47500514,4,0
809,Rhythm 24 5963,2019-03-11 22:55:12 +0000,69,807.6171875,FALSE,1,0,42.48097385,-76.47500514,4,0
810,Rhythm 24 5963,2019-03-11 22:55:13 +0000,69,823.2421875,FALSE,1,0,42.48097385,-76.47500514,4,0
811,Rhythm 24 5963,2019-03-11 22:55:14 +0000,69,871.09375,FALSE,0,0,42.48097385,-76.47500514,4,0
812,Rhythm 24 5963,2019-03-11 22:55:15 +0000,69,879.8828125,FALSE,0,0,42.48097385,-76.47500514,4,0
813,Rhythm 24 5963,2019-03-11 22:55:16 +0000,69,839.84375,FALSE,0,0,42.48097385,-76.47500514,4,0
814,Rhythm 24 5963,2019-03-11 22:55:16 +0000,69,807.6171875,FALSE,0,0,42.48097385,-76.47500514,4,0
815,Rhythm 24 5963,2019-03-11 22:55:17 +0000,69,855.46875,FALSE,0,0,42.48097385,-76.47500514,4,0
816,Rhythm 24 5963,2019-03-11 22:55:18 +0000,69,879.8828125,FALSE,0,0,42.48097385,-76.47500514,4,0
817,Rhythm 24 5963,2019-03-11 22:55:19 +0000,69,879.8828125,FALSE,1,0,42.48097385,-76.47500514,4,0
818,Rhythm 24 5963,2019-03-11 22:55:20 +0000,69,871.09375,FALSE,0,0,42.48097385,-76.47500514,4,0
819,Rhythm 24 5963,2019-03-11 22:55:21 +0000,70,863.28125,FALSE,0,0,42.48097385,-76.47500514,4,0
820,Rhythm 24 5963,2019-03-11 22:55:22 +0000,70,887.6953125,FALSE,0,0,42.48097385,-76.47500514,4,0
821,Rhythm 24 5963,2019-03-11 22:55:23 +0000,70,871.09375,FALSE,0,0,42.48097385,-76.47500514,4,0
822,Rhythm 24 5963,2019-03-11 22:55:23 +0000,70,847.65625,FALSE,0,0,42.48097385,-76.47500514,4,0
823,Rhythm 24 5963,2019-03-11 22:55:24 +0000,70,855.46875,FALSE,0,0,42.48097385,-76.47500514,4,0
824,Rhythm 24 5963,2019-03-11 22:55:25 +0000,70,903.3203125,FALSE,0,0,42.48097385,-76.47500514,4,0
825,Rhythm 24 5963,2019-03-11 22:55:28 +0000,70,879.8828125,FALSE,1,0,42.48097385,-76.47500514,4,0
826,Rhythm 24 5963,2019-03-11 22:55:29 +0000,70,823.2421875,FALSE,1,0,42.48097385,-76.47500514,4,0
827,Rhythm 24 5963,2019-03-11 22:55:29 +0000,70,807.6171875,FALSE,1,0,42.48097385,-76.47500514,4,0
828,Rhythm 24 5963,2019-03-11 22:55:30 +0000,70,783.203125,FALSE,0,0,42.48097385,-76.47500514,4,0
829,Rhythm 24 5963,2019-03-11 22:55:31 +0000,70,783.203125,FALSE,0,0,42.48097385,-76.47500514,4,0
830,Rhythm 24 5963,2019-03-11 22:55:32 +0000,70,807.6171875,FALSE,0,0,42.48097385,-76.47500514,4,0
831,Rhythm 24 5963,2019-03-11 22:55:33 +0000,70,831.0546875,FALSE,0,0,42.48097385,-76.47500514,4,0
832,Rhythm 24 5963,2019-03-11 22:55:33 +0000,70,791.9921875,FALSE,0,0,42.48097385,-76.47500514,4,0
833,Rhythm 24 5963,2019-03-11 22:55:34 +0000,70,799.8046875,FALSE,1,0,42.48097385,-76.47500514,4,0
834,Rhythm 24 5963,2019-03-11 22:55:35 +0000,70,831.0546875,FALSE,1,0,42.48097385,-76.47500514,4,0
835,Rhythm 24 5963,2019-03-11 22:55:36 +0000,70,799.8046875,FALSE,0,0,42.48097385,-76.47500514,4,0
836,Rhythm 24 5963,2019-03-11 22:55:37 +0000,70,759.765625,FALSE,0,0,42.48097385,-76.47500514,4,0
837,Rhythm 24 5963,2019-03-11 22:55:37 +0000,70,791.9921875,FALSE,0,0,42.48097385,-76.47500514,4,0
838,Rhythm 24 5963,2019-03-11 22:55:38 +0000,70,847.65625,FALSE,0,0,42.48097385,-76.47500514,4,0
839,Rhythm 24 5963,2019-03-11 22:55:39 +0000,70,863.28125,FALSE,1,0,42.48097385,-76.47500514,4,0
840,Rhythm 24 5963,2019-03-11 22:55:40 +0000,73,807.6171875,FALSE,0,0,42.48097385,-76.47500514,4,0
841,Rhythm 24 5963,2019-03-11 22:55:41 +0000,73,807.6171875,FALSE,0,0,42.48097385,-76.47500514,4,0
842,Rhythm 24 5963,2019-03-11 22:55:42 +0000,73,847.65625,FALSE,0,0,42.48097385,-76.47500514,4,0
843,Rhythm 24 5963,2019-03-11 22:55:42 +0000,73,863.28125,FALSE,0,0,42.48097385,-76.47500514,4,0
844,Rhythm 24 5963,2019-03-11 22:55:43 +0000,73,847.65625,FALSE,0,0,42.48097385,-76.47500514,4,0
845,Rhythm 24 5963,2019-03-11 22:55:44 +0000,73,831.0546875,FALSE,0,0,42.48097385,-76.47500514,4,0
846,Rhythm 24 5963,2019-03-11 22:55:45 +0000,73,831.0546875,FALSE,0,0,42.48097385,-76.47500514,4,0
847,Rhythm 24 5963,2019-03-11 22:55:46 +0000,73,839.84375,FALSE,1,0,42.48097385,-76.47500514,4,0
848,Rhythm 24 5963,2019-03-11 22:55:47 +0000,73,839.84375,FALSE,1,0,42.48097385,-76.47500514,4,0
849,Rhythm 24 5963,2019-03-11 22:55:49 +0000,72,775.390625,FALSE,1,0,42.48097385,-76.47500514,4,0
850,Rhythm 24 5963,2019-03-11 22:55:50 +0000,72,735.3515625,FALSE,1,0,42.48097385,-76.47500514,4,0
851,Rhythm 24 5963,2019-03-11 22:55:50 +0000,72,607.421875,FALSE,1,0,42.48097385,-76.47500514,4,0
852,Rhythm 24 5963,2019-03-11 22:55:51 +0000,72,839.84375,FALSE,0,0,42.48097385,-76.47500514,4,0
853,Rhythm 24 5963,2019-03-11 22:55:52 +0000,72,783.203125,FALSE,1,0,42.48097385,-76.47500514,4,0
854,Rhythm 24 5963,2019-03-11 22:55:53 +0000,72,759.765625,FALSE,1,0,42.48097385,-76.47500514,4,0
855,Rhythm 24 5963,2019-03-11 22:55:54 +0000,72,791.9921875,FALSE,1,0,42.48097385,-76.47500514,4,0
856,Rhythm 24 5963,2019-03-11 22:55:54 +0000,72,831.0546875,FALSE,1,0,42.48097385,-76.47500514,4,0
857,Rhythm 24 5963,2019-03-11 22:55:55 +0000,72,847.65625,FALSE,1,0,42.48097385,-76.47500514,4,0
858,Rhythm 24 5963,2019-03-11 22:55:56 +0000,72,783.203125,FALSE,1,0,42.48097385,-76.47500514,4,0
859,Rhythm 24 5963,2019-03-11 22:55:57 +0000,72,743.1640625,FALSE,1,0,42.48097385,-76.47500514,4,0
860,Rhythm 24 5963,2019-03-11 22:55:58 +0000,72,751.953125,FALSE,1,0,42.48097385,-76.47500514,4,0
861,Rhythm 24 5963,2019-03-11 22:56:00 +0000,76,695.3125,FALSE,1,0,42.48097385,-76.47500514,4,0
862,Rhythm 24 5963,2019-03-11 22:56:00 +0000,76,711.9140625,FALSE,1,0,42.48097385,-76.47500514,4,0
863,Rhythm 24 5963,2019-03-11 22:56:01 +0000,76,751.953125,FALSE,1,0,42.48097385,-76.47500514,4,0
864,Rhythm 24 5963,2019-03-11 22:56:02 +0000,76,799.8046875,FALSE,1,0,42.48097385,-76.47500514,4,0
865,Rhythm 24 5963,2019-03-11 22:56:03 +0000,76,823.2421875,FALSE,1,0,42.48097385,-76.47500514,4,0
866,Rhythm 24 5963,2019-03-11 22:56:03 +0000,76,719.7265625,FALSE,1,0,42.48097385,-76.47500514,4,0
867,Rhythm 24 5963,2019-03-11 22:56:04 +0000,76,839.84375,FALSE,1,0,42.48097385,-76.47500514,4,0
868,Rhythm 24 5963,2019-03-11 22:56:05 +0000,76,823.2421875,FALSE,1,0,42.48097385,-76.47500514,4,0
869,Rhythm 24 5963,2019-03-11 22:56:06 +0000,76,855.46875,FALSE,1,0,42.48097385,-76.47500514,4,0
870,Rhythm 24 5963,2019-03-11 22:56:08 +0000,76,767.578125,FALSE,0,0,42.48097385,-76.47500514,4,0
871,Rhythm 24 5963,2019-03-11 22:56:09 +0000,77,799.8046875,FALSE,0,0,42.48097385,-76.47500514,4,0
872,Rhythm 24 5963,2019-03-11 22:56:10 +0000,77,807.6171875,FALSE,1,0,42.48097385,-76.47500514,4,0
873,Rhythm 24 5963,2019-03-11 22:56:11 +0000,77,791.9921875,FALSE,0,0,42.48097385,-76.47500514,4,0
874,Rhythm 24 5963,2019-03-11 22:56:12 +0000,77,799.8046875,FALSE,0,0,42.48097385,-76.47500514,4,0
875,Rhythm 24 5963,2019-03-11 22:56:12 +0000,77,839.84375,FALSE,0,0,42.48097385,-76.47500514,4,0
876,Rhythm 24 5963,2019-03-11 22:56:13 +0000,77,839.84375,FALSE,0,0,42.48097385,-76.47500514,4,0
877,Rhythm 24 5963,2019-03-11 22:56:14 +0000,75,783.203125,FALSE,1,0,42.48097385,-76.47500514,4,0
878,Rhythm 24 5963,2019-03-11 22:56:15 +0000,75,759.765625,FALSE,1,0,42.48097385,-76.47500514,4,0
879,Rhythm 24 5963,2019-03-11 22:56:16 +0000,75,783.203125,FALSE,1,0,42.48097385,-76.47500514,4,0
880,Rhythm 24 5963,2019-03-11 22:56:16 +0000,75,807.6171875,FALSE,1,0,42.48097385,-76.47500514,4,0
881,Rhythm 24 5963,2019-03-11 22:56:17 +0000,75,815.4296875,FALSE,0,0,42.48097385,-76.47500514,4,0
882,Rhythm 24 5963,2019-03-11 22:56:18 +0000,75,823.2421875,FALSE,0,0,42.48097385,-76.47500514,4,0
883,Rhythm 24 5963,2019-03-11 22:56:19 +0000,75,799.8046875,FALSE,0,0,42.48097385,-76.47500514,4,0
884,Rhythm 24 5963,2019-03-11 22:56:20 +0000,75,815.4296875,FALSE,1,0,42.48097385,-76.47500514,4,0
885,Rhythm 24 5963,2019-03-11 22:56:20 +0000,75,847.65625,FALSE,1,0,42.48097385,-76.47500514,4,0
886,Rhythm 24 5963,2019-03-11 22:56:21 +0000,75,847.65625,FALSE,0,0,42.48097385,-76.47500514,4,0
887,Rhythm 24 5963,2019-03-11 22:56:22 +0000,75,815.4296875,FALSE,0,0,42.48097385,-76.47500514,4,0
888,Rhythm 24 5963,2019-03-11 22:56:23 +0000,75,775.390625,FALSE,0,0,42.48097385,-76.47500514,4,0
889,Rhythm 24 5963,2019-03-11 22:56:24 +0000,75,759.765625,FALSE,0,0,42.48097385,-76.47500514,4,0
890,Rhythm 24 5963,2019-03-11 22:56:24 +0000,75,807.6171875,FALSE,0,0,42.48097385,-76.47500514,4,0
891,Rhythm 24 5963,2019-03-11 22:56:25 +0000,75,847.65625,FALSE,0,0,42.48097385,-76.47500514,4,0
892,Rhythm 24 5963,2019-03-11 22:56:26 +0000,75,855.46875,FALSE,1,0,42.48097385,-76.47500514,4,0
893,Rhythm 24 5963,2019-03-11 22:56:27 +0000,75,831.0546875,FALSE,0,0,42.48097385,-76.47500514,4,0
894,Rhythm 24 5963,2019-03-11 22:56:28 +0000,75,751.953125,FALSE,1,0,42.48097385,-76.47500514,4,0
895,Rhythm 24 5963,2019-03-11 22:56:28 +0000,75,767.578125,FALSE,1,0,42.48097385,-76.47500514,4,0
896,Rhythm 24 5963,2019-03-11 22:56:29 +0000,75,815.4296875,FALSE,1,0,42.48097385,-76.47500514,4,0
897,Rhythm 24 5963,2019-03-11 22:56:30 +0000,75,783.203125,FALSE,1,0,42.48097385,-76.47500514,4,0
898,Rhythm 24 5963,2019-03-11 22:56:31 +0000,75,823.2421875,FALSE,0,0,42.48097385,-76.47500514,4,0
899,Rhythm 24 5963,2019-03-11 22:56:32 +0000,75,815.4296875,FALSE,0,0,42.48097385,-76.47500514,4,0
